ORDER_ID,ORDER_DATE,CITY,VEHICLE_TYPE,DISTANCE_KM,DELIVERY_TIME_MIN,IS_ONTIME,DRIVER_RATING
ORD6114,23-03-2025,Hyderabad,Truck,59.3,27,Yes,3.9
ORD6115,16-03-2025,Pune,Van,19,22,Yes,3.2
ORD6116,29-03-2025,Mumbai,Scooter,21.6,41,Yes,3.6
ORD6117,20-03-2025,Mumbai,Van,26.2,61,Yes,5
ORD6118,14-03-2025,Mumbai,Scooter,53,112,No,3.6
ORD6119,09-03-2025,Bengaluru,Van,17.8,75,No,4.3
ORD6120,30-03-2025,Pune,Bike,26.9,110,Yes,4.6
ORD6121,05-03-2025,Mumbai,Van,10.4,62,No,4.2
ORD6122,25-03-2025,Chennai,Truck,23.2,53,Yes,4.4
ORD6123,17-03-2025,Bengaluru,Truck,48.9,93,Yes,4.7
ORD6124,25-03-2025,Hyderabad,Truck,34.9,19,No,4.4
ORD6125,11-03-2025,Hyderabad,Bike,33,56,Yes,4.9
ORD6126,21-03-2025,Pune,Scooter,50.9,92,No,3.2
ORD6127,17-03-2025,Chennai,Truck,7.4,67,No,3.6
ORD6128,22-03-2025,Mumbai,Bike,44.1,80,No,3.5
ORD6129,22-03-2025,Hyderabad,Bike,4.1,109,Yes,3.3
ORD6130,03-03-2025,Hyderabad,Van,53.9,112,Yes,3.9
ORD6131,21-03-2025,Hyderabad,Van,13.9,111,Yes,4.6
ORD6132,14-03-2025,Bengaluru,Bike,36.6,112,Yes,4.5
ORD6133,25-03-2025,Hyderabad,Van,8.5,87,Yes,4.8
ORD6134,25-03-2025,Chennai,Truck,33.8,13,Yes,4.3
ORD6135,12-03-2025,Pune,Scooter,13.4,45,Yes,4.4
ORD6136,21-03-2025,Bengaluru,Truck,48.8,75,Yes,4.2
ORD6137,14-03-2025,Bengaluru,Scooter,19.8,20,Yes,5
ORD6138,16-03-2025,Hyderabad,Van,18.5,32,No,4.7
ORD6139,02-03-2025,Pune,Van,24.1,24,No,3.2
ORD6140,25-03-2025,Delhi,Van,15,31,No,3.6
ORD6141,25-03-2025,Chennai,Scooter,36.5,75,Yes,4.2
ORD6142,09-03-2025,Chennai,Truck,52.8,110,Yes,3.9
ORD6143,28-03-2025,Chennai,Truck,44.7,58,Yes,3.9
ORD6144,30-03-2025,Bengaluru,Scooter,47.4,14,Yes,4
ORD6145,04-03-2025,Bengaluru,Van,40,87,No,4.4
ORD6146,20-03-2025,Bengaluru,Van,19.5,12,No,3.4
ORD6147,13-03-2025,Bengaluru,Bike,57.4,112,Yes,4.1
ORD6148,19-03-2025,Bengaluru,Scooter,30,108,No,3.8
ORD6149,13-03-2025,Delhi,Van,47.8,33,Yes,3.3
ORD6150,11-03-2025,Chennai,Van,14.5,42,No,4.2
ORD6151,10-03-2025,Chennai,Van,27.5,86,Yes,4.3
ORD6152,29-03-2025,Hyderabad,Bike,32.2,119,Yes,3.6
ORD6153,22-03-2025,Chennai,Bike,33.6,76,No,3.5
ORD6154,15-03-2025,Pune,Bike,56.2,116,Yes,4.8
ORD6155,24-03-2025,Pune,Truck,45.6,82,No,4.4
ORD6156,14-03-2025,Pune,Van,44.1,108,No,3.9
ORD6157,06-03-2025,Delhi,Van,36.9,11,Yes,4.2
ORD6158,14-03-2025,Bengaluru,Scooter,11.8,29,No,4.2
ORD6159,09-03-2025,Delhi,Scooter,9.1,98,Yes,4.6
ORD6160,08-03-2025,Pune,Bike,13.4,100,Yes,4.1
ORD6161,10-03-2025,Bengaluru,Scooter,23.5,60,No,4.6
ORD6162,15-03-2025,Hyderabad,Scooter,56.2,58,No,3.1
ORD6163,17-03-2025,Bengaluru,Van,49.7,46,Yes,3.5
ORD6164,19-03-2025,Mumbai,Truck,8.3,91,Yes,3.8
ORD6165,08-03-2025,Mumbai,Scooter,51.2,105,Yes,3.2
ORD6166,04-03-2025,Bengaluru,Van,25.7,31,Yes,3.3
ORD6167,11-03-2025,Mumbai,Bike,39.3,44,No,4.9
ORD6168,29-03-2025,Pune,Van,12.2,91,No,4.3
ORD6169,22-03-2025,Chennai,Scooter,11.5,46,No,3.8
ORD6170,18-03-2025,Chennai,Bike,50.1,68,Yes,4
ORD6171,06-03-2025,Delhi,Van,28.1,107,Yes,3.4
ORD6172,02-03-2025,Chennai,Bike,47.1,20,No,3.8
ORD6173,18-03-2025,Hyderabad,Truck,46.5,14,Yes,3.6
ORD6174,03-03-2025,Hyderabad,Truck,56.8,36,No,4.6
ORD6175,21-03-2025,Pune,Van,55.1,102,No,3.6
ORD6176,04-03-2025,Delhi,Bike,39.8,106,No,3.8
ORD6177,02-03-2025,Mumbai,Scooter,37.6,101,Yes,3.8
ORD6178,12-03-2025,Hyderabad,Bike,51.4,38,Yes,3
ORD6179,26-03-2025,Chennai,Van,44.3,107,No,4.9
ORD6180,02-03-2025,Chennai,Van,27.2,21,Yes,3.7
ORD6181,03-03-2025,Bengaluru,Bike,17.5,89,Yes,3.3
ORD6182,25-03-2025,Delhi,Scooter,22.5,70,No,4.9
ORD6183,18-03-2025,Mumbai,Scooter,19.2,49,Yes,3.9
ORD6184,08-03-2025,Pune,Scooter,26.8,109,Yes,4.5
ORD6185,09-03-2025,Bengaluru,Van,59.2,49,No,3.2
ORD6186,19-03-2025,Pune,Bike,54.7,58,No,3.3
ORD6187,10-03-2025,Pune,Van,18.9,66,No,4
ORD6188,23-03-2025,Chennai,Van,14.4,34,Yes,3.1
ORD6189,22-03-2025,Delhi,Truck,4.3,59,No,4.6
ORD6190,16-03-2025,Delhi,Truck,58.7,77,Yes,4.8
ORD6191,29-03-2025,Hyderabad,Bike,35.8,62,No,3.9
ORD6192,02-03-2025,Chennai,Van,58,119,No,4.8
ORD6193,10-03-2025,Pune,Van,28.1,76,No,4.9
ORD6194,07-03-2025,Chennai,Truck,10.3,104,No,4.8
ORD6195,13-03-2025,Bengaluru,Scooter,59.6,100,No,4.4
ORD6196,16-03-2025,Chennai,Bike,9.4,119,Yes,5
ORD6197,29-03-2025,Chennai,Scooter,6.2,106,No,3.1
ORD6198,26-03-2025,Mumbai,Bike,9.8,117,No,3.1
ORD6199,28-03-2025,Delhi,Bike,45.1,75,No,3.3
ORD6200,19-03-2025,Mumbai,Scooter,9.7,18,Yes,4.1
ORD6201,22-03-2025,Pune,Van,35.1,27,Yes,3.4
ORD6202,23-03-2025,Chennai,Truck,16.1,88,Yes,5
ORD6203,28-03-2025,Pune,Van,24,92,No,4.6
ORD6204,14-03-2025,Bengaluru,Van,22.4,38,No,3.4
ORD6205,02-03-2025,Hyderabad,Van,28.9,91,Yes,4.7
ORD6206,15-03-2025,Mumbai,Bike,18.3,43,No,4
ORD6207,22-03-2025,Pune,Van,52.5,97,No,3.9
ORD6208,09-03-2025,Mumbai,Van,58.9,94,No,3.3
ORD6209,05-03-2025,Bengaluru,Truck,31.9,73,No,4.8
ORD6210,15-03-2025,Chennai,Scooter,30.3,84,No,4.6
ORD6211,23-03-2025,Hyderabad,Scooter,36.5,89,No,3.6
ORD6212,22-03-2025,Mumbai,Truck,7.4,99,Yes,4.5
ORD6213,14-03-2025,Bengaluru,Van,19.8,81,No,4
ORD6214,29-03-2025,Mumbai,Truck,45.7,62,Yes,4.4
ORD6215,23-03-2025,Chennai,Van,36.5,82,No,4
ORD6216,15-03-2025,Chennai,Van,50.3,62,No,4.2
ORD6217,01-03-2025,Pune,Bike,21.6,33,No,3.2
ORD6218,19-03-2025,Mumbai,Scooter,21.2,36,No,4.5
ORD6219,06-03-2025,Hyderabad,Van,28.9,108,Yes,4.8
ORD6220,23-03-2025,Pune,Truck,18.7,68,Yes,4.3
ORD6221,19-03-2025,Chennai,Truck,18.2,78,Yes,4.4
ORD6222,10-03-2025,Delhi,Van,25.2,99,No,4.3
ORD6223,02-03-2025,Hyderabad,Truck,29.2,106,Yes,3.9
ORD6224,21-03-2025,Chennai,Van,38.8,60,No,4.1
ORD6225,09-03-2025,Hyderabad,Scooter,23.3,92,No,3.5
ORD6226,09-03-2025,Delhi,Truck,44.4,104,No,4.3
ORD6227,20-03-2025,Pune,Van,46.5,55,Yes,3.7
ORD6228,08-03-2025,Mumbai,Van,54.9,58,Yes,3.8
ORD6229,27-03-2025,Delhi,Van,44.1,62,No,4.9
ORD6230,30-03-2025,Hyderabad,Truck,12.3,73,No,4
ORD6231,19-03-2025,Pune,Scooter,7.2,104,No,4.1
ORD6232,26-03-2025,Pune,Van,5,23,Yes,4.7
ORD6233,18-03-2025,Bengaluru,Bike,17.1,24,Yes,3
ORD6234,11-03-2025,Pune,Bike,21.6,69,No,3.1
ORD6235,12-03-2025,Pune,Van,22.3,48,Yes,3.9
ORD6236,02-03-2025,Bengaluru,Bike,2.4,109,No,4
ORD6237,02-03-2025,Hyderabad,Truck,11.8,58,Yes,4
ORD6238,07-03-2025,Pune,Scooter,5.1,62,Yes,3.8
ORD6239,30-03-2025,Bengaluru,Scooter,59.2,14,No,4.4
ORD6240,20-03-2025,Chennai,Bike,23.4,10,Yes,4.9
ORD6241,30-03-2025,Hyderabad,Van,42.2,58,Yes,4.3
ORD6242,07-03-2025,Chennai,Scooter,36.2,85,No,4.6
ORD6243,06-03-2025,Hyderabad,Scooter,46.9,103,Yes,5
ORD6244,05-03-2025,Delhi,Scooter,49.3,85,Yes,4.9
ORD6245,03-03-2025,Hyderabad,Van,24.9,60,No,4.9
ORD6246,24-03-2025,Hyderabad,Bike,29.2,56,No,4.9
ORD6247,09-03-2025,Mumbai,Bike,2.5,53,Yes,3.3
ORD6248,09-03-2025,Bengaluru,Bike,40.3,98,No,3.2
ORD6249,17-03-2025,Bengaluru,Bike,15,93,Yes,4.2
ORD6250,08-03-2025,Delhi,Van,23.6,50,No,3.8
ORD6251,09-03-2025,Delhi,Bike,32.7,96,Yes,3.5
ORD6252,25-03-2025,Delhi,Van,27.5,42,No,4.3
ORD6253,24-03-2025,Mumbai,Van,36.7,56,Yes,4.5
ORD6254,21-03-2025,Delhi,Bike,57.6,22,Yes,4.5
ORD6255,27-03-2025,Hyderabad,Truck,45.6,37,No,3.9
ORD6256,23-03-2025,Pune,Van,53,17,No,4.1
ORD6257,10-03-2025,Bengaluru,Bike,35.2,23,No,3.3
ORD6258,07-03-2025,Chennai,Truck,55.7,85,No,3.8
ORD6259,25-03-2025,Hyderabad,Bike,46.4,12,No,4
ORD6260,15-03-2025,Hyderabad,Bike,39.6,59,No,4
ORD6261,20-03-2025,Mumbai,Bike,14.3,13,Yes,4.9
ORD6262,08-03-2025,Mumbai,Truck,17.3,38,Yes,3.2
ORD6263,25-03-2025,Mumbai,Van,17.3,66,No,3.6
ORD6264,21-03-2025,Bengaluru,Scooter,16.4,73,No,3.9
ORD6265,19-03-2025,Pune,Bike,13.8,63,Yes,5
ORD6266,04-03-2025,Pune,Scooter,44.3,19,Yes,3.7
ORD6267,01-03-2025,Delhi,Bike,31.6,55,Yes,3.8
ORD6268,21-03-2025,Pune,Truck,19.5,70,Yes,3.6
ORD6269,25-03-2025,Bengaluru,Truck,43.5,65,Yes,4
ORD6270,01-03-2025,Bengaluru,Scooter,42.4,38,No,3.5
ORD6271,28-03-2025,Bengaluru,Truck,39.3,72,Yes,4.2
ORD6272,13-03-2025,Bengaluru,Bike,45.3,29,Yes,3.5
ORD6273,27-03-2025,Chennai,Truck,14.1,62,Yes,3.3
ORD6274,05-03-2025,Delhi,Bike,39.8,97,No,3.7
ORD6275,19-03-2025,Bengaluru,Bike,31.8,61,Yes,3.4
ORD6276,23-03-2025,Pune,Scooter,57.2,101,Yes,4.1
ORD6277,03-03-2025,Bengaluru,Scooter,19.4,111,Yes,3.5
ORD6278,19-03-2025,Bengaluru,Bike,4,80,No,3.2
ORD6279,19-03-2025,Bengaluru,Scooter,19.1,30,Yes,4.2
ORD6280,29-03-2025,Pune,Scooter,38.9,89,No,4.1
ORD6281,15-03-2025,Delhi,Scooter,52.4,100,Yes,4.7
ORD6282,08-03-2025,Pune,Van,9.4,95,No,4.8
ORD6283,12-03-2025,Pune,Truck,19.4,95,No,4.7
ORD6284,11-03-2025,Chennai,Scooter,59.8,26,Yes,4.7
ORD6285,26-03-2025,Pune,Bike,54.1,13,Yes,4
ORD6286,27-03-2025,Hyderabad,Bike,10.5,102,No,3.7
ORD6287,07-03-2025,Hyderabad,Van,14.1,80,Yes,3.1
ORD6288,10-03-2025,Delhi,Bike,22.3,96,No,4.5
ORD6289,23-03-2025,Mumbai,Van,11,37,Yes,4.8
ORD6290,01-03-2025,Mumbai,Scooter,56.1,28,No,3.1
ORD6291,03-03-2025,Mumbai,Truck,30.5,97,Yes,3.7
ORD6292,18-03-2025,Chennai,Truck,2.1,100,Yes,4.7
ORD6293,11-03-2025,Chennai,Bike,4,22,Yes,3.3
ORD6294,21-03-2025,Mumbai,Van,11.8,69,Yes,3.8
ORD6295,07-03-2025,Mumbai,Bike,54.3,17,No,4
ORD6296,04-03-2025,Pune,Bike,9.2,83,Yes,3.4
ORD6297,09-03-2025,Bengaluru,Truck,22.7,13,Yes,3.2
ORD6298,28-03-2025,Bengaluru,Van,14.6,104,Yes,5
ORD6299,28-03-2025,Mumbai,Van,49.9,25,Yes,3.5
ORD6300,13-03-2025,Chennai,Truck,54.7,17,Yes,4.6
ORD6301,08-03-2025,Chennai,Truck,49.9,99,Yes,3.4
ORD6302,22-03-2025,Mumbai,Truck,28.7,40,Yes,3.7
ORD6303,26-03-2025,Delhi,Bike,14.7,34,No,4.3
ORD6304,01-03-2025,Bengaluru,Truck,13.1,45,Yes,4.3
ORD6305,12-03-2025,Delhi,Bike,39,45,Yes,4.1
ORD6306,03-03-2025,Chennai,Truck,30.8,74,No,3
ORD6307,30-03-2025,Delhi,Bike,34.4,44,Yes,4.8
ORD6308,02-03-2025,Hyderabad,Bike,52,80,No,4.3
ORD6309,17-03-2025,Hyderabad,Bike,57.2,57,Yes,4.8
ORD6310,12-03-2025,Chennai,Van,54.5,55,No,4.6
ORD6311,06-03-2025,Pune,Scooter,15.9,13,No,3.2
ORD6312,15-03-2025,Chennai,Bike,26.3,80,Yes,5
ORD6313,12-03-2025,Delhi,Bike,34.9,60,Yes,3.5
ORD6314,26-03-2025,Mumbai,Truck,30.4,96,Yes,3.8
ORD6315,24-03-2025,Chennai,Scooter,16.8,113,No,4.7
ORD6316,11-03-2025,Bengaluru,Bike,16.5,17,Yes,3.5
ORD6317,20-03-2025,Pune,Scooter,18.2,39,Yes,4.9
ORD6318,05-03-2025,Mumbai,Bike,34.9,40,Yes,4.3
ORD6319,21-03-2025,Hyderabad,Van,34.3,23,Yes,4.9
ORD6320,08-03-2025,Mumbai,Van,44.1,13,No,3.4
ORD6321,30-03-2025,Delhi,Truck,15.9,77,Yes,4.3
ORD6322,02-03-2025,Chennai,Bike,56,54,No,3.2
ORD6323,24-03-2025,Bengaluru,Bike,14.3,60,No,3.5
ORD6324,24-03-2025,Delhi,Scooter,41.7,48,Yes,4.6
ORD6325,25-03-2025,Chennai,Van,37.2,75,Yes,4.9
ORD6326,26-03-2025,Pune,Truck,7.7,108,No,3.2
ORD6327,06-03-2025,Pune,Scooter,13.2,29,No,4.1
ORD6328,23-03-2025,Mumbai,Van,49.4,89,No,3.1
ORD6329,18-03-2025,Hyderabad,Scooter,56,26,Yes,4
ORD6330,17-03-2025,Chennai,Bike,27,57,Yes,3.6
ORD6331,17-03-2025,Chennai,Van,55.9,97,No,4.3
ORD6332,01-03-2025,Hyderabad,Truck,2.1,50,Yes,3.5
ORD6333,19-03-2025,Delhi,Bike,33.9,108,No,4.5
ORD6334,04-03-2025,Chennai,Bike,50.6,25,No,4.7
ORD6335,02-03-2025,Mumbai,Truck,36.7,59,No,4
ORD6336,07-03-2025,Bengaluru,Van,51.6,71,Yes,4.8
ORD6337,21-03-2025,Chennai,Truck,12.8,108,No,4.8
ORD6338,01-03-2025,Bengaluru,Van,17.2,65,No,4.3
ORD6339,09-03-2025,Hyderabad,Bike,7.4,85,Yes,4.3
ORD6340,25-03-2025,Chennai,Van,7.6,78,No,3.5
ORD6341,07-03-2025,Chennai,Bike,42.9,39,No,4.4
ORD6342,12-03-2025,Bengaluru,Scooter,7.1,18,No,3.1
ORD6343,05-03-2025,Hyderabad,Scooter,44.8,85,Yes,4.8
ORD6344,22-03-2025,Mumbai,Bike,45.4,90,No,4.8
ORD6345,06-03-2025,Chennai,Scooter,5.5,75,No,3.1
ORD6346,08-03-2025,Mumbai,Bike,8.8,57,No,4.4
ORD6347,24-03-2025,Delhi,Scooter,19.8,91,No,4.7
ORD6348,26-03-2025,Chennai,Scooter,5.7,119,Yes,4.2
ORD6349,20-03-2025,Bengaluru,Bike,49.3,105,Yes,4.6
ORD6350,11-03-2025,Hyderabad,Scooter,28.8,114,Yes,4.5
ORD6351,06-03-2025,Mumbai,Van,2.6,119,Yes,4.1
ORD6352,06-03-2025,Delhi,Van,46.3,24,Yes,3.4
ORD6353,05-03-2025,Chennai,Van,26.1,56,No,3.9
ORD6354,29-03-2025,Delhi,Scooter,27.5,66,Yes,3.2
ORD6355,11-03-2025,Mumbai,Van,51.8,68,No,3.4
ORD6356,26-03-2025,Bengaluru,Bike,28.3,82,Yes,4.7
ORD6357,13-03-2025,Bengaluru,Bike,48.4,75,Yes,4.5
ORD6358,17-03-2025,Chennai,Bike,25.3,101,Yes,4.5
ORD6359,26-03-2025,Mumbai,Van,6.6,117,No,4.5
ORD6360,06-03-2025,Chennai,Scooter,22.2,83,No,3.2
ORD6361,14-03-2025,Hyderabad,Truck,5.8,75,Yes,4.6
ORD6362,12-03-2025,Delhi,Van,14,13,Yes,4
ORD6363,23-03-2025,Chennai,Bike,46.1,58,Yes,4.4
ORD6364,11-03-2025,Delhi,Truck,15.9,73,Yes,4.3
ORD6365,08-03-2025,Hyderabad,Scooter,7.8,56,No,3.8
ORD6366,01-03-2025,Chennai,Truck,21.7,43,Yes,3.1
ORD6367,25-03-2025,Pune,Van,35.3,11,No,3.8
ORD6368,17-03-2025,Mumbai,Truck,16.8,45,No,3.9
ORD6369,28-03-2025,Bengaluru,Scooter,46.7,75,Yes,3.4
ORD6370,24-03-2025,Mumbai,Truck,59.5,107,No,3.8
ORD6371,25-03-2025,Hyderabad,Truck,39.6,78,No,3.5
ORD6372,29-03-2025,Chennai,Scooter,41.6,36,Yes,4.4
ORD6373,25-03-2025,Delhi,Van,11.3,60,No,4.1
ORD6374,26-03-2025,Hyderabad,Bike,50.1,37,No,3.9
ORD6375,21-03-2025,Chennai,Scooter,5.2,57,Yes,3.7
ORD6376,15-03-2025,Bengaluru,Van,55,20,No,3.5
ORD6377,01-03-2025,Bengaluru,Bike,21,30,Yes,3.9
ORD6378,30-03-2025,Pune,Van,16.9,48,No,4.5
ORD6379,15-03-2025,Hyderabad,Van,8.1,98,No,4.8
ORD6380,04-03-2025,Delhi,Truck,33.5,78,Yes,3
ORD6381,23-03-2025,Delhi,Bike,5.1,87,No,3.8
ORD6382,16-03-2025,Mumbai,Bike,30.4,100,Yes,3.6
ORD6383,09-03-2025,Bengaluru,Bike,49.2,117,No,5
ORD6384,04-03-2025,Hyderabad,Scooter,46,71,Yes,3.2
ORD6385,05-03-2025,Chennai,Van,7.8,47,No,3.2
ORD6386,21-03-2025,Delhi,Van,30,60,Yes,4.8
ORD6387,15-03-2025,Bengaluru,Truck,52.7,84,Yes,4.7
ORD6388,29-03-2025,Pune,Scooter,42.5,53,Yes,5
ORD6389,05-03-2025,Bengaluru,Truck,5.4,38,No,4.8
ORD6390,28-03-2025,Hyderabad,Scooter,13.2,53,No,4.7
ORD6391,18-03-2025,Mumbai,Van,55.6,20,Yes,4.9
ORD6392,28-03-2025,Pune,Truck,40.5,97,No,4.5
ORD6393,20-03-2025,Pune,Truck,47.3,72,No,3.2
ORD6394,25-03-2025,Pune,Truck,33.9,110,Yes,3.7
ORD6395,25-03-2025,Delhi,Van,8.3,17,No,4.2
ORD6396,04-03-2025,Delhi,Van,30.2,91,No,3.3
ORD6397,19-03-2025,Pune,Scooter,32.7,62,Yes,3.1
ORD6398,02-03-2025,Bengaluru,Van,27.8,74,No,4
ORD6399,13-03-2025,Mumbai,Bike,58.8,10,Yes,4.6
ORD6400,21-03-2025,Mumbai,Truck,18.7,84,Yes,3.7
ORD6401,08-03-2025,Pune,Truck,16.7,37,No,3.1
ORD6402,23-03-2025,Mumbai,Van,27.9,11,Yes,4.3
ORD6403,13-03-2025,Mumbai,Van,32.1,85,No,5
ORD6404,25-03-2025,Pune,Scooter,20.6,104,No,3
ORD6405,16-03-2025,Pune,Truck,59.4,48,No,3.2
ORD6406,01-03-2025,Chennai,Truck,8.7,58,No,3.8
ORD6407,02-03-2025,Mumbai,Scooter,58.9,76,Yes,4.1
ORD6408,14-03-2025,Hyderabad,Truck,55.2,41,Yes,5
ORD6409,02-03-2025,Mumbai,Scooter,56.1,72,No,4.4
ORD6410,04-03-2025,Chennai,Van,24.2,24,Yes,4.9
ORD6411,08-03-2025,Delhi,Bike,37.2,85,No,3.4
ORD6412,25-03-2025,Pune,Truck,35.7,69,Yes,3.9
ORD6413,05-03-2025,Bengaluru,Truck,37,95,No,3.1
ORD6414,07-03-2025,Mumbai,Scooter,5.5,64,No,3.4
ORD6415,28-03-2025,Mumbai,Bike,49.2,81,Yes,4.3
ORD6416,27-03-2025,Delhi,Van,23.3,86,Yes,5
ORD6417,03-03-2025,Bengaluru,Bike,55.1,58,Yes,3.7
ORD6418,14-03-2025,Chennai,Van,12.7,53,Yes,3
ORD6419,07-03-2025,Chennai,Bike,35.5,15,No,4.4
ORD6420,16-03-2025,Mumbai,Van,36.7,71,No,4
ORD6421,26-03-2025,Delhi,Scooter,3.6,75,No,4.9
ORD6422,17-03-2025,Chennai,Scooter,13.1,43,Yes,4.4
ORD6423,17-03-2025,Bengaluru,Scooter,29.9,111,No,4.3
ORD6424,19-03-2025,Mumbai,Bike,36.6,74,Yes,3.6
ORD6425,10-03-2025,Pune,Van,7.1,54,No,4.6
ORD6426,26-03-2025,Chennai,Truck,19.9,57,Yes,3.5
ORD6427,01-03-2025,Hyderabad,Bike,33.4,75,Yes,5
ORD6428,16-03-2025,Pune,Scooter,41.4,28,Yes,4.8
ORD6429,22-03-2025,Mumbai,Bike,50.5,101,No,4.2
ORD6430,17-03-2025,Mumbai,Scooter,46.1,18,Yes,3.1
ORD6431,11-03-2025,Mumbai,Van,47.4,55,Yes,4
ORD6432,30-03-2025,Delhi,Van,18.3,88,No,4.4
ORD6433,05-03-2025,Mumbai,Truck,20.7,34,Yes,4.6
ORD6434,08-03-2025,Chennai,Bike,38.5,28,No,3.1
ORD6435,24-03-2025,Hyderabad,Bike,12.1,19,No,3.5
ORD6436,18-03-2025,Pune,Scooter,54.7,69,No,4.3
ORD6437,09-03-2025,Hyderabad,Bike,44,35,Yes,3.4
ORD6438,07-03-2025,Delhi,Bike,5.4,72,Yes,4.7
ORD6439,14-03-2025,Chennai,Van,45.6,35,No,3.3
ORD6440,06-03-2025,Delhi,Bike,32.3,49,Yes,3.3
ORD6441,18-03-2025,Delhi,Truck,56.5,34,No,4.4
ORD6442,06-03-2025,Mumbai,Scooter,31.3,114,Yes,3.7
ORD6443,05-03-2025,Bengaluru,Van,35.4,54,Yes,3
ORD6444,03-03-2025,Pune,Bike,50.7,11,Yes,3.9
ORD6445,23-03-2025,Delhi,Scooter,55.3,16,Yes,3.8
ORD6446,29-03-2025,Delhi,Scooter,53.7,56,No,4.8
ORD6447,27-03-2025,Hyderabad,Scooter,34.7,53,No,4.3
ORD6448,18-03-2025,Bengaluru,Bike,38.3,45,Yes,3.3
ORD6449,28-03-2025,Bengaluru,Truck,2.1,104,Yes,3.6
ORD6450,02-03-2025,Hyderabad,Van,35.2,78,No,4.1
ORD6451,28-03-2025,Pune,Van,12.7,118,Yes,3.8
ORD6452,08-03-2025,Hyderabad,Van,35.7,91,No,3.2
ORD6453,14-03-2025,Delhi,Scooter,59.4,18,Yes,3.2
ORD6454,26-03-2025,Bengaluru,Van,22.1,50,Yes,4.4
ORD6455,06-03-2025,Delhi,Bike,44.2,77,No,3.6
ORD6456,05-03-2025,Mumbai,Scooter,29.9,112,Yes,4.1
ORD6457,27-03-2025,Chennai,Bike,41.8,113,No,3.2
ORD6458,18-03-2025,Mumbai,Bike,50.6,11,Yes,4
ORD6459,16-03-2025,Pune,Scooter,43.5,10,No,3.7
ORD6460,22-03-2025,Hyderabad,Bike,18.4,102,No,3.2
ORD6461,08-03-2025,Delhi,Scooter,51.5,57,No,3.1
ORD6462,09-03-2025,Hyderabad,Van,58.8,44,No,4.5
ORD6463,19-03-2025,Mumbai,Bike,54.8,27,No,4.9
ORD6464,21-03-2025,Mumbai,Truck,36.6,76,Yes,3.8
ORD6465,26-03-2025,Pune,Truck,53.2,36,Yes,3.6
ORD6466,08-03-2025,Bengaluru,Truck,11.1,46,No,3.7
ORD6467,30-03-2025,Bengaluru,Scooter,13.4,33,Yes,4.5
ORD6468,03-03-2025,Mumbai,Scooter,16.9,74,No,3.8
ORD6469,09-03-2025,Pune,Scooter,46.8,104,No,5
ORD6470,19-03-2025,Mumbai,Truck,16,75,Yes,3.8
ORD6471,18-03-2025,Chennai,Scooter,43.8,78,Yes,3.9
ORD6472,09-03-2025,Pune,Truck,50.5,96,Yes,3.7
ORD6473,08-03-2025,Hyderabad,Scooter,13.7,101,Yes,3.5
ORD6474,02-03-2025,Chennai,Scooter,33.9,16,Yes,4.7
ORD6475,04-03-2025,Bengaluru,Scooter,50.6,98,No,4.2
ORD6476,27-03-2025,Bengaluru,Van,6.4,95,No,4.4
ORD6477,22-03-2025,Chennai,Bike,36.4,52,Yes,3.2
ORD6478,16-03-2025,Bengaluru,Truck,13.3,117,No,4.8
ORD6479,25-03-2025,Chennai,Van,53.5,65,No,3.2
ORD6480,18-03-2025,Delhi,Van,52.9,14,Yes,3.9
ORD6481,20-03-2025,Mumbai,Truck,37.1,45,No,4.1
ORD6482,26-03-2025,Hyderabad,Truck,23,49,Yes,3.4
ORD6483,02-03-2025,Hyderabad,Bike,47.2,109,Yes,3.1
ORD6484,11-03-2025,Hyderabad,Bike,18.2,11,Yes,3.9
ORD6485,19-03-2025,Bengaluru,Scooter,49.4,116,No,3.2
ORD6486,08-03-2025,Bengaluru,Scooter,13.6,50,No,3.4
ORD6487,12-03-2025,Pune,Van,9.4,33,Yes,3.8
ORD6488,06-03-2025,Delhi,Bike,41.9,51,No,4
ORD6489,27-03-2025,Delhi,Van,43.6,13,No,3.4
ORD6490,09-03-2025,Bengaluru,Truck,19.2,38,Yes,3.7
ORD6491,06-03-2025,Mumbai,Bike,15.7,12,No,3.1
ORD6492,20-03-2025,Bengaluru,Van,55.8,57,No,4.4
ORD6493,03-03-2025,Chennai,Scooter,5.2,99,Yes,4.7
ORD6494,22-03-2025,Bengaluru,Truck,36.3,97,Yes,3.4
ORD6495,05-03-2025,Mumbai,Truck,48.6,109,Yes,3.8
ORD6496,25-03-2025,Pune,Truck,57.5,98,Yes,5
ORD6497,02-03-2025,Bengaluru,Van,45.1,56,Yes,3.2
ORD6498,01-03-2025,Bengaluru,Bike,49,103,No,3.2
ORD6499,25-03-2025,Bengaluru,Van,55.8,66,Yes,4.8
ORD6500,14-03-2025,Delhi,Bike,27.8,115,No,3.4
ORD6501,16-03-2025,Bengaluru,Van,5.9,72,Yes,4.4
ORD6502,25-03-2025,Pune,Truck,16.3,47,No,3.6
ORD6503,05-03-2025,Chennai,Truck,59.7,73,No,3.9
ORD6504,01-03-2025,Chennai,Truck,12.9,23,No,4.4
ORD6505,05-03-2025,Pune,Bike,16.1,30,No,4.5
ORD6506,29-03-2025,Hyderabad,Bike,25.4,28,Yes,4.7
ORD6507,19-03-2025,Delhi,Van,52.7,47,Yes,3.3
